Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
24,Qualification,CICERON Romain,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,595.4,,,98.2,99.2,102.7,99.2,101.3,94.8,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
25,Qualification,DOMINIQUE Victor,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,594.2,,,98.4,98.7,97.8,99.4,100.7,99.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
26,Qualification,LELONG Eliott,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,593.7,,,100.2,98.2,99.4,99.2,98.8,97.9,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
27,Qualification,CHAMBARD Esteban,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,593.4,,,100.1,99.7,99.2,98.3,96.5,99.6,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
28,Qualification,GERBERT Emilien,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,592.1,,,96.1,96.6,98.7,100.2,99.7,100.8,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
29,Qualification,BOTET Killian,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,592.1,,,99.5,97.5,100.8,98.7,98.4,97.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
30,Qualification,LACOSTE Landry,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,592.0,,,98.7,98.8,98.2,97.1,99.2,100.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
31,Qualification,CHOL STEINBERG,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,590.9,,,97.5,98.4,97.0,100.6,96.9,100.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
32,Qualification,DROUAIN Mattéo,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,590.9,,,100.6,99.9,97.5,98.6,94.7,99.6,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
33,Qualification,TOURNEUR Tristan,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,590.0,,,101.3,95.7,95.2,96.6,99.2,102.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
34,Qualification,ALLENBACH Thibaut,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,589.9,,,95.8,96.6,100.3,99.5,97.4,100.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
35,Qualification,FRANGI STEFANETTI,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,589.8,,,95.9,97.8,97.6,100.4,103.4,94.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
36,Qualification,GRANIER Pierre,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,588.9,,,99.0,99.6,96.8,97.8,97.3,98.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
37,Qualification,LUCAS Léonard,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,588.3,,,99.1,94.0,99.3,99.9,97.7,98.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
38,Qualification,BELLANGER Aymeric,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,587.5,,,99.0,96.4,98.8,99.5,97.1,96.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
39,Qualification,HOLVECK Adrien,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,586.7,,,97.6,93.3,97.9,98.5,98.4,101.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
40,Qualification,MORSA Quentin,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,586.7,,,97.3,99.0,93.9,100.9,95.9,99.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
41,Qualification,STRODEL Jules,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,586.4,,,96.6,99.7,96.5,96.8,98.5,98.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
42,Qualification,ZIMMER Théo,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,585.5,,,96.8,96.0,97.1,99.1,97.5,99.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
43,Qualification,BLANCHET Adrien,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,584.3,,,97.7,96.8,96.6,98.2,95.9,99.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
44,Qualification,SOUVIGNET CHERKI,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,583.4,,,98.7,97.2,98.3,96.4,98.1,94.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
45,Qualification,DEBLAISE Timoté,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,583.2,,,100.1,99.6,96.8,97.9,93.7,95.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
46,Qualification,HOCHET Maël,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,582.6,,,94.3,95.2,95.5,94.4,102.3,100.9,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
47,Qualification,HELIERE Joris,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,581.8,,,92.4,96.5,98.8,97.7,95.0,101.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
48,Qualification,VUARGNOZ Enzo,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,581.8,,,93.3,98.3,96.5,98.3,97.9,97.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
49,Qualification,LOUBIERE-CHIRON Laurick,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,581.6,,,96.7,95.3,98.4,99.4,95.8,96.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
50,Qualification,MASSON Leny,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,581.5,,,94.7,100.1,94.4,97.6,97.3,97.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
51,Qualification,BEAUDON BEAUSOLEIL,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,581.2,,,98.9,94.9,96.7,94.1,97.7,98.9,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
52,Qualification,ANDOUARD Constan,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,580.7,,,98.1,96.9,98.0,98.7,95.6,93.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
53,Qualification,PAGES Mathys,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,580.0,,,96.8,98.0,97.8,96.7,96.8,93.9,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
54,Qualification,PAUTRAT Bastian,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,579.2,,,101.9,90.7,95.9,96.2,98.2,96.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
55,Qualification,SEQUEIRA ALMEIDA,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,578.9,,,93.9,95.5,95.8,98.2,99.2,96.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
56,Qualification,RAKOTONDRAMBOLA Randy,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,578.9,,,91.7,97.3,99.9,97.6,97.6,94.8,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
57,Qualification,CAIZAC Grégoire,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,578.5,,,92.6,95.5,96.0,100.6,95.8,98.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
58,Qualification,RAULT Mathieu,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,578.3,,,96.0,95.6,92.1,95.3,97.6,101.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
59,Qualification,CALOUDIS Thomas,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,578.0,,,99.7,97.1,97.7,100.5,97.9,85.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
60,Qualification,HELLEUX Julien,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,577.6,,,99.3,98.5,94.0,98.4,96.2,91.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
61,Qualification,KLEIN Romain,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,576.9,,,97.7,98.7,92.9,95.5,96.5,95.6,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
62,Qualification,TETU Thimotey,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,576.5,,,98.3,95.5,92.8,100.2,93.5,96.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
63,Qualification,ABAD Nicolas,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,576.3,,,97.8,91.1,95.5,98.3,96.5,97.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
64,Qualification,LARCHER Paul,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,576.2,,,96.6,97.2,95.7,95.0,96.2,95.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
65,Qualification,FERRAND Dorian,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,576.1,,,98.5,96.3,95.2,94.8,97.7,93.6,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
66,Qualification,BRAILLON Maxime,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,575.9,,,96.8,94.4,95.4,97.9,93.0,98.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
67,Qualification,QUAYREL Enzo,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,575.3,,,98.3,98.5,95.0,96.9,94.5,92.1,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
68,Qualification,TOUSSAINT Malone,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,574.7,,,92.8,93.2,94.6,99.2,98.0,96.9,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
69,Qualification,DEVAL Ethan,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,574.7,,,91.8,101.1,95.8,94.0,95.6,96.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
70,Qualification,WILLIOT Elouan,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,574.3,,,92.7,99.4,93.7,101.1,99.4,88.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
71,Qualification,CAETANO Yanis,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,573.8,,,94.8,96.5,94.5,95.4,93.3,99.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
72,Qualification,DUCOS-RIVIERE William,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,573.5,,,97.6,96.4,92.7,94.7,96.8,95.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
73,Qualification,DURAND Romain,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,571.2,,,95.2,94.3,95.9,95.4,97.4,93.0,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
74,Qualification,LHOTE Armand,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,570.9,,,91.8,92.4,92.8,93.9,98.3,101.7,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
75,Qualification,BOURBIER Mattéo,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,570.4,,,97.4,95.1,91.5,93.3,95.9,97.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
76,Qualification,PELLETIER Camille,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,570.3,,,96.8,89.8,95.2,94.0,95.3,99.2,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
77,Qualification,JANSSEN Esteban,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,569.8,,,96.9,95.1,93.5,96.8,92.9,94.6,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
78,Qualification,GEORG Robin,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,568.8,,,97.8,94.5,95.7,96.5,92.8,91.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
79,Qualification,CHALLIER Timéo,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,568.2,,,97.6,92.4,97.8,98.1,90.9,91.4,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
80,Qualification,BASSET Valentin,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,567.4,,,97.6,93.9,94.7,95.0,94.9,91.3,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
81,Qualification,LANGLOIS Armand,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,565.6,,,91.1,94.5,97.0,96.6,91.9,94.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
82,Qualification,COME Evan,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,559.0,,,92.7,92.8,91.6,89.8,96.6,95.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
83,Qualification,MALVY Noe,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,543.9,,,91.2,86.9,91.1,93.3,87.9,93.5,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
84,Qualification,CHANDIOUX Tibo,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Cadets garçons,540.7,,,96.2,83.0,91.1,91.6,92.0,86.8,,,,,,,,,,,,Carabine 10m,10m Cadet Men_2024.pdf
1,Qualification,GOMEZ Judith,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,630.9,,,104.1,106.4,104.6,104.4,105.5,105.9,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
2,Qualification,ALLEZARD Justine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,626.9,,,103.8,103.8,104.9,105.1,103.3,106.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
3,Qualification,BORDET Jade,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,626.7,,,104.3,104.7,103.3,105.5,104.7,104.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
4,Qualification,MATTE Romane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,624.8,,,104.5,104.8,103.7,103.2,104.0,104.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
5,Qualification,GENG Alexandra,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,622.2,,,103.1,103.9,103.4,103.6,104.2,104.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
6,Qualification,KRUMM Clémentine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,621.1,,,102.6,102.9,103.5,105.1,103.2,103.8,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
7,Qualification,BAILLY-SALINS Mélody,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,619.0,,,103.3,102.7,102.9,103.5,102.6,104.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
8,Qualification,TERRASSON Lisa,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,617.4,,,105.1,101.4,103.4,101.7,102.7,103.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
9,Qualification,CUMIA Lola,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,617.1,,,101.7,101.6,103.6,103.3,102.9,104.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
10,Qualification,ROETTELÉ Lisa,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,616.6,,,103.2,103.9,100.5,101.5,103.6,103.9,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
11,Qualification,GAYE Mélanie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,616.3,,,104.0,103.9,101.9,101.8,103.0,101.7,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
12,Qualification,HAMELIN Coline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,615.4,,,103.2,102.6,103.1,102.9,103.3,100.3,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
13,Qualification,MANZAGOL Emilie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,615.3,,,101.8,101.4,102.7,103.4,102.6,103.4,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
14,Qualification,MOMBERT Claire,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,615.2,,,101.5,104.4,100.7,102.7,101.4,104.5,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
15,Qualification,JEANNIN Justine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,614.1,,,102.9,102.3,101.3,102.8,103.6,101.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
16,Qualification,ROBIN Thifaine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,613.4,,,102.6,101.0,101.5,102.7,101.8,103.8,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
17,Qualification,GIGON Marie-Laure,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,613.0,,,100.5,101.9,103.3,104.5,102.6,100.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
18,Qualification,CAPELLE Anaëlle,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,612.9,,,102.2,99.2,100.9,105.6,102.7,102.3,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
19,Qualification,CONSTANT Elise,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,612.8,,,103.3,102.5,101.6,101.5,101.1,102.8,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
20,Qualification,MAURIERES Marine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,611.1,,,100.6,101.3,103.6,101.5,101.9,102.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
21,Qualification,GIANNINI Léna,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,610.9,,,102.4,100.1,104.3,101.3,101.8,101.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
22,Qualification,CLÉMENÇON Léa,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,610.6,,,103.8,100.4,102.9,99.9,101.0,102.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
23,Qualification,JOUANEST Adeline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,609.7,,,100.2,101.4,103.1,103.2,100.7,101.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
24,Qualification,JUNG Pauline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,608.5,,,102.2,100.2,100.8,102.6,102.2,100.5,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
25,Qualification,WILLOT Louisa,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,608.3,,,99.7,99.5,101.7,102.8,102.5,102.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
26,Qualification,DECOMBLE Virginie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,608.0,,,102.1,99.6,100.9,100.3,102.1,103.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
27,Qualification,BOMPARD Sandy,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,607.8,,,100.3,100.8,100.9,102.6,102.5,100.7,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
28,Qualification,DUPIN Léa,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,607.7,,,100.4,101.1,100.6,100.4,101.8,103.4,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
29,Qualification,PICARD Justine,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,607.1,,,99.2,99.9,102.1,103.0,101.0,101.9,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
30,Qualification,ROBERT Sarah,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,606.9,,,99.6,102.3,100.7,100.3,102.2,101.8,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
31,Qualification,TRUCHON Adeline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,606.1,,,101.2,103.9,99.9,102.0,99.4,99.7,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
32,Qualification,ROETTELE Lucie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,606.1,,,99.7,100.2,100.8,103.6,102.9,98.9,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
33,Qualification,TECHER Virginie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,606.0,,,99.7,101.5,101.6,100.1,101.7,101.4,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
34,Qualification,BARDEY Mylène,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,605.3,,,100.7,99.1,102.5,100.0,101.4,101.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
35,Qualification,BOT Rose-Anna,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,604.9,,,101.1,101.6,97.6,101.0,102.0,101.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
36,Qualification,VIGNAUD Marie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,604.9,,,98.2,102.3,101.6,102.0,99.4,101.4,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
37,Qualification,BOGARD Floriane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,604.5,,,96.5,101.7,102.7,99.1,102.5,102.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
38,Qualification,QUAIREAU Eloïse,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,604.4,,,102.0,100.6,98.2,102.0,101.5,100.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
39,Qualification,MOELO Maëva,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,604.0,,,100.3,100.4,99.2,100.1,101.4,102.6,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
40,Qualification,MARQUES Clara,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,603.8,,,101.1,101.0,100.2,100.5,98.3,102.7,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
41,Qualification,MILLIERE Julie,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,603.7,,,98.3,100.7,100.5,101.7,101.7,100.8,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
42,Qualification,LEPAGE Kelly,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,603.7,,,101.4,101.9,98.0,101.8,101.3,99.3,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
43,Qualification,MENOLDO Romane,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,603.7,,,98.1,103.3,100.0,103.9,102.4,96.0,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
44,Qualification,BASTIERE Enola,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,603.4,,,101.8,102.3,102.4,100.3,97.8,98.8,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
45,Qualification,BRANDY Coline,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,602.6,,,100.5,100.6,101.3,101.1,100.6,98.5,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
46,Qualification,GERMOND-DUVIEL Anne-Ségolène,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,601.8,,,98.2,100.8,101.3,98.1,101.3,102.1,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
47,Qualification,LEROUX Laëtitia,2016-02-13,Championnat de France 2024,Tarbes / Moulins,104 Carabine 10 mètres Dames 1,601.3,,,100.5,101.4,98.5,102.8,98.9,99.2,,,,,,,,,,,,Carabine 10m,10m Women_2024.pdf
