Rank,Phase,about,date,competition,Location,Description,Total,score_finale,mouches,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,P1,P2,P3,P4,P5,Épreuve,source_pdf
20.0,Qualification,RUET Anaïs,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,604.3,,,99.8,101.6,100.7,99.7,100.3,102.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
21.0,Qualification,DURET Ilona,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,604.0,,,101.2,100.7,102.4,103.1,95.6,101.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
22.0,Qualification,PETRONE Agathe,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,603.0,,,98.8,101.4,100.5,100.8,102.0,99.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
23.0,Qualification,GOURRAUD Audrey,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,602.2,,,101.0,102.9,98.5,98.2,98.8,102.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
24.0,Qualification,GIRARDIN Typhaine,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,602.1,,,100.2,96.7,99.8,103.5,98.9,103.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
25.0,Qualification,ROSA AMARAL Ysalina,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,602.1,,,100.9,102.4,100.9,98.6,98.9,100.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
26.0,Qualification,MARQUES Vanessa,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,601.1,,,100.7,100.4,102.1,99.8,97.7,100.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
27.0,Qualification,BOUCHET Manon,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,600.8,,,98.1,96.9,102.5,100.1,101.1,102.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
28.0,Qualification,MAXY Victoria,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,600.8,,,100.8,99.8,99.2,97.9,101.0,102.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
29.0,Qualification,BRETIN Aimée,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,600.8,,,100.6,100.9,99.8,100.3,98.3,100.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
30.0,Qualification,CARDOT Léane,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,600.6,,,99.9,96.9,100.4,102.3,100.5,100.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
31.0,Qualification,GANGINI PORCO Anaïs,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,600.6,,,99.8,100.9,98.9,101.0,100.5,99.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
32.0,Qualification,GUILBAUD Manon,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,600.5,,,100.3,98.8,100.7,103.1,97.1,100.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
33.0,Qualification,CALONNEC Louna,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,600.4,,,100.6,100.9,99.2,102.6,98.3,98.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
34.0,Qualification,SIERRA Mathilde,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,599.9,,,101.0,101.2,99.0,99.8,99.8,99.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
35.0,Qualification,CHEVALLIER Azilis,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,599.8,,,96.7,98.7,103.2,101.0,101.4,98.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
36.0,Qualification,KRAL Elodie,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,599.6,,,101.2,97.2,101.3,99.1,99.2,101.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
37.0,Qualification,DESCAMPS Ilana,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,599.0,,,100.3,102.5,97.8,97.8,100.7,99.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
38.0,Qualification,ROUCHON Margo,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,598.3,,,98.5,101.8,98.9,95.8,100.5,102.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
39.0,Qualification,FIORENTINI GARNIER Gabrielle,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,598.3,,,96.6,101.6,97.8,101.7,100.6,100.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
40.0,Qualification,GAUTIER Eva,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,598.3,,,101.5,101.0,99.3,98.5,99.0,99.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
41.0,Qualification,LING Loetitia,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,598.1,,,98.3,101.1,99.6,99.5,99.5,100.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
42.0,Qualification,GIRETTI Lou,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,597.5,,,102.3,95.5,101.8,99.4,99.6,98.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
43.0,Qualification,FIEVET Margaux,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,597.4,,,95.1,103.4,100.5,99.3,100.5,98.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
44.0,Qualification,LIEGEOIS Lou,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,596.8,,,97.9,97.8,101.1,101.5,97.3,101.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
45.0,Qualification,JOZWIAK Sarah,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,596.7,,,101.1,100.4,98.4,98.7,97.8,100.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
46.0,Qualification,MAYE Manon,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,596.4,,,98.3,98.8,98.7,100.5,100.5,99.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
47.0,Qualification,VIDAL Ambre,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,595.6,,,98.0,99.4,99.8,95.7,100.6,102.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
48.0,Qualification,GARRIGUE Alizia,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,595.1,,,99.6,95.4,99.3,101.0,99.7,100.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
49.0,Qualification,STRELNIKOV Victoria,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,594.6,,,99.3,96.1,99.2,100.4,97.8,101.8,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
50.0,Qualification,DUPIN Julie,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,594.1,,,101.0,99.5,97.1,97.7,100.8,98.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
51.0,Qualification,TOUSSAINT Emmeline,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,592.8,,,98.6,94.3,101.5,97.9,99.3,101.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
52.0,Qualification,DOGUET Emma,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,591.7,,,99.6,102.0,95.5,98.2,100.5,95.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
53.0,Qualification,LE ROUX Marie,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,591.5,,,99.1,97.0,103.6,95.0,95.9,100.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
54.0,Qualification,MARTIN Inès,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,590.5,,,99.8,98.1,93.0,100.4,100.0,99.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
55.0,Qualification,HUFF Juliette,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,589.9,,,96.9,99.0,100.0,99.2,97.3,97.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
56.0,Qualification,CHAUVELOT Laura,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,589.6,,,96.8,99.7,97.0,97.4,99.6,99.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
57.0,Qualification,MULON Alix,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,588.7,,,102.2,99.8,98.3,94.8,99.5,94.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
58.0,Qualification,COSMO Lily,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,588.3,,,101.6,98.6,95.8,99.4,98.3,94.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
59.0,Qualification,FRAISSE Justine,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,588.2,,,96.9,95.9,98.4,95.3,100.7,101.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
60.0,Qualification,DUBOIS Lucie,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,588.1,,,99.2,97.1,97.8,97.5,98.9,97.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
61.0,Qualification,ATKIN-AUDOIRE Aude,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,587.5,,,98.5,97.9,99.4,98.2,97.3,96.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
62.0,Qualification,HERENG Flavie,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,587.2,,,97.0,97.4,97.7,100.4,97.5,97.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
63.0,Qualification,BOBET Lana,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,586.9,,,97.6,97.2,97.4,100.7,94.9,99.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
64.0,Qualification,VERCAIGNE Amélia,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,586.8,,,99.0,98.4,100.7,95.7,95.5,97.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
65.0,Qualification,SURGOT Célia,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,586.5,,,95.4,96.4,96.5,98.0,100.8,99.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
66.0,Qualification,BOLVIN Cécillya,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,586.2,,,99.5,97.6,101.9,95.6,93.7,97.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
67.0,Qualification,BRUNET Mélanie,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,585.4,,,99.3,96.8,100.3,100.5,95.6,92.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
68.0,Qualification,LEROY Marilou,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,585.1,,,97.1,99.5,95.8,99.1,97.4,96.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
69.0,Qualification,GOBÈ Solène,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,584.4,,,98.1,97.5,100.2,92.9,97.8,97.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
70.0,Qualification,PAUTRE Rose,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,584.3,,,97.5,97.4,98.1,99.7,97.2,94.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
71.0,Qualification,MALLO Léa,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,583.7,,,96.2,99.1,97.0,96.0,98.9,96.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
72.0,Qualification,RICHARD Kylie,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,583.5,,,97.1,96.0,101.7,99.0,95.0,94.7,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
73.0,Qualification,MULTIN Cassandra,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,583.5,,,96.9,98.8,98.6,98.8,96.8,93.6,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
74.0,Qualification,LE COLLONNIER Léa,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,583.1,,,95.2,100.5,99.2,96.3,98.9,93.0,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
75.0,Qualification,RICHARD Lilou,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,582.1,,,100.3,98.2,96.1,96.0,98.2,93.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
76.0,Qualification,GREGOIRE Justine,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,581.5,,,93.9,97.2,99.1,99.2,94.9,97.2,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
77.0,Qualification,CALTA Tessa,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,580.8,,,96.8,97.0,95.8,96.6,96.3,98.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
78.0,Qualification,TASSISTRO Jade,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,580.1,,,96.3,99.5,94.5,100.2,94.3,95.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
79.0,Qualification,SCHEPPERS Laora,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,579.7,,,96.5,99.2,96.0,94.4,95.2,98.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
80.0,Qualification,SACOTTE Ninon,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,579.1,,,95.1,97.4,94.2,95.2,98.1,99.1,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
81.0,Qualification,EVRARD Débora,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,579.1,,,99.4,98.1,93.2,96.5,96.0,95.9,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
82.0,Qualification,KAUS Olivia,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,577.2,,,94.4,95.2,95.0,96.7,98.6,97.3,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
83.0,Qualification,JANISZEWSKI Yuna,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,576.1,,,95.6,100.5,95.9,94.6,94.0,95.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
84.0,Qualification,PREVOST Lison,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,574.1,,,96.9,95.7,94.2,95.3,95.6,96.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
85.0,Qualification,BRUCKER Morgane,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,571.1,,,93.1,94.6,96.6,94.5,93.8,98.5,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
86.0,Qualification,LEROY Charlotte,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Cadets filles,558.9,,,92.2,91.0,93.8,93.5,94.0,94.4,,,,,,,,,,,,Carabine 10m,10m Cadet Women_2020.pdf
1.0,Qualification + Final,DESTEFANIS Bastien,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,622.5,247.2,,102.8,103.7,103.5,104.6,104.4,103.5,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
2.0,Qualification + Final,BAILLY Nathan,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,618.3,243.8,,101.5,104.4,101.7,104.2,102.5,104.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
3.0,Qualification + Final,GALLOT Julien,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,617.8,221.5,,101.5,102.6,102.1,103.1,103.9,104.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
4.0,Qualification + Final,CASPAR Simon,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,616.8,139.6,,105.9,103.1,102.1,100.7,102.6,102.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
5.0,Qualification + Final,DEBENNE Thomas,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,616.0,118.4,,102.7,101.5,103.1,103.8,102.0,102.9,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
6.0,Qualification + Final,KRYZS Lucas,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,616.0,202.4,,102.8,102.4,103.0,102.2,103.8,101.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
7.0,Qualification + Final,DUTENDAS Dimitri,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,615.8,182.5,,102.2,101.3,103.6,103.8,102.6,102.3,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
8.0,Qualification + Final,MOMPACH Nicolas,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,615.7,161.2,,101.5,103.0,102.7,101.7,103.8,103.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
9.0,Qualification,PAUZIES Bastien,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,614.0,,,102.4,101.5,102.9,103.0,101.4,102.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
10.0,Qualification,VEDEL Timothée,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,612.9,,,100.6,103.3,103.8,102.8,102.7,99.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
11.0,Qualification,AVELINE Thibault,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,611.2,,,101.5,102.1,102.4,100.9,101.3,103.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
12.0,Qualification,CACHEUX Théo,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,611.2,,,103.5,102.0,104.1,99.6,102.0,100.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
13.0,Qualification,DEVAUD Thibaut,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,610.1,,,101.2,100.2,102.7,103.3,101.4,101.3,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
14.0,Qualification,HOELTZEL Lucas,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,609.3,,,102.5,102.4,103.2,99.7,100.6,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
15.0,Qualification,LEROY Pierre,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,608.6,,,100.6,103.2,101.1,100.2,102.9,100.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
16.0,Qualification,GABORIT Hugo,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,608.4,,,99.1,100.7,99.8,102.1,103.1,103.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
17.0,Qualification,VASSEUR Tom,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,608.3,,,103.4,101.6,100.8,101.8,100.3,100.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
18.0,Qualification,NIEWADA Léo,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,607.6,,,101.2,103.1,102.5,101.1,99.0,100.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
19.0,Qualification,RUDY Jules,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,604.6,,,101.1,99.9,102.1,100.1,101.3,100.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
20.0,Qualification,CARTON Gérard,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,602.1,,,102.8,98.8,101.5,98.7,99.1,101.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
21.0,Qualification,PASCAL Mathis,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,601.9,,,98.6,101.0,101.6,99.2,101.1,100.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
22.0,Qualification,BILLOTTE Thomas,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,601.5,,,95.7,99.2,100.1,100.1,104.9,101.5,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
23.0,Qualification,RUBACHA Mathias,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,598.1,,,100.7,95.6,100.9,99.3,100.6,101.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
24.0,Qualification,GASPARD Thibaud,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,597.9,,,100.7,96.2,99.6,100.4,100.5,100.5,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
25.0,Qualification,IGERSHEIM Jean,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,597.8,,,98.9,103.1,100.6,97.5,98.7,99.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
26.0,Qualification,DUBOUÉ Alexandre,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,597.7,,,101.4,99.8,99.1,98.7,100.0,98.7,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
27.0,Qualification,BULTEAU Endy,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,594.2,,,98.1,100.2,97.2,98.9,99.2,100.6,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
28.0,Qualification,LELIÈVRE Antonin,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,593.8,,,95.5,95.6,99.8,100.9,101.6,100.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
29.0,Qualification,PONSARDIN Romain,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,593.7,,,98.0,99.8,97.9,97.9,99.0,101.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
30.0,Qualification,BESSIERE Lilian,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,593.5,,,99.2,98.8,99.8,100.5,100.4,94.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
31.0,Qualification,JAN Théo,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,593.0,,,96.5,100.7,100.2,98.9,98.7,98.0,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
32.0,Qualification,BALTZER Vincent,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,592.4,,,98.3,95.5,99.4,99.8,101.1,98.3,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
33.0,Qualification,MONTAUFRAY Jules,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,592.4,,,99.4,99.1,97.2,98.7,99.8,98.2,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
34.0,Qualification,MARCHAIS Théo,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,592.3,,,99.1,95.6,99.7,99.6,98.5,99.8,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
35.0,Qualification,FRANGEUL Killian,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,592.2,,,100.0,100.9,94.4,97.0,100.5,99.4,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
36.0,Qualification,BALLOUARD Thomas,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,592.0,,,97.7,97.9,97.0,99.3,98.0,102.1,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
37.0,Qualification,AURIOL Fabien,2020-02-11,Championnat de France 10/18m Niort 2020,Niort,104 Carabine 10 mètres Juniors garçons,590.3,,,96.5,98.8,98.2,98.0,97.9,100.9,,,,,,,,,,,,Carabine 10m,10m Junior Men_2020.pdf
